hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
1,3600,1457,1457,1029,0,937,0,164,0,1293,0,937,0,0.88744,100,88.744,145491,144034,144034,144034,144034,0,143558,0,476,0,476,0,0.00330478,100,0.330478,0,0,0,0,0,0,0,0,0,0,0,0,1413,-nan,-nan,-nan,-nan,0,0.0121588,100,1.21588,1,143558,2.45717e+07
2,7200,3186,1729,1565,0,4,1654,69,0,6,0,4,0,0.00347021,100,0.347021,83987,226292,82258,226292,81672,586,81654,0,18,0,18,0,0.000218824,100,0.0218824,0,0,0,0,0,0,0,0,0,0,0,0,22,-nan,-nan,-nan,-nan,0,0.000285759,100,0.0285759,81673,225212,3.89901e+07
3,10800,5071,1885,1625,0,36,1632,161,0,92,0,36,0,0.0488064,100,4.88064,73083,297490,71198,297490,70972,226,70895,0,77,0,77,0,0.00108149,100,0.108149,0,0,0,0,0,0,0,0,0,0,0,0,113,-nan,-nan,-nan,-nan,0,0.00231244,100,0.231244,152645,296107,5.17491e+07
4,14400,6715,1644,1486,0,0,1539,105,0,0,0,0,0,0,100,0,76396,372242,74752,372242,74556,196,74467,0,89,0,89,0,0.0011906,100,0.11906,0,0,0,0,0,0,0,0,0,0,0,0,89,-nan,-nan,-nan,-nan,0,0.00116498,100,0.116498,227201,370574,6.51641e+07
5,18000,9135,2420,2212,0,0,1972,448,0,0,0,0,0,0,100,0,68511,438333,66091,438333,65813,278,65771,0,42,0,42,0,0.000635487,100,0.0635487,0,0,0,0,0,0,0,0,0,0,0,0,42,-nan,-nan,-nan,-nan,0,0.00061304,100,0.061304,293014,436345,7.7543e+07
6,21600,11318,2183,1898,0,0,2061,122,0,0,0,0,0,0,100,0,68936,505086,66753,505086,66410,336,66366,7,44,0,44,0.000104864,0.000659146,99.9895,0.0659146,0,0,0,0,0,0,0,0,0,0,0,0,44,-nan,-nan,-nan,-nan,0.000101543,0.000638273,99.6793,0.0638273,359424,502718,8.98512e+07
7,25200,14044,2726,2440,0,1,2111,613,0,2,0,1,0,0.000733676,100,0.0733676,68026,570386,65300,570386,64990,300,64958,10,32,0,32,0.000153139,0.000490046,99.9847,0.0490046,0,0,0,0,0,0,0,0,0,0,0,0,33,-nan,-nan,-nan,-nan,0.000147003,0.000499809,99.6332,0.0499809,424414,567686,1.02276e+08
8,28800,17726,3682,3058,0,42,3321,314,0,47,0,42,0,0.0127648,100,1.27648,74173,640877,70491,640877,69851,612,69820,28,31,0,31,0.000397214,0.000439772,99.9603,0.0439772,0,0,0,0,0,0,0,0,0,0,0,0,73,-nan,-nan,-nan,-nan,0.000377496,0.0010516,99.2395,0.10516,494265,637534,1.16091e+08
9,32400,20536,2810,2448,0,0,2469,341,0,0,0,0,0,0,100,0,59673,697740,56863,697740,56488,332,56448,43,40,0,40,0.000756203,0.000703445,99.9244,0.0703445,0,0,0,0,0,0,0,0,0,0,0,0,40,-nan,-nan,-nan,-nan,0.000720594,0.00067032,98.4697,0.067032,550753,694025,1.26038e+08
10,36000,23585,3049,2633,0,0,2565,484,0,0,0,0,0,0,100,0,56998,751689,53949,751689,53582,291,53546,76,36,0,36,0.00140874,0.000667297,99.8591,0.0667297,0,0,0,0,0,0,0,0,0,0,0,0,36,-nan,-nan,-nan,-nan,0.00133338,0.000631601,97.5074,0.0631601,604335,747647,1.35987e+08
11,39600,27159,3574,3186,0,0,3304,270,0,0,0,0,0,0,100,0,57602,805717,54028,805717,53039,857,52883,132,156,0,156,0.00244318,0.00288739,99.7557,0.288739,0,0,0,0,0,0,0,0,0,0,0,0,156,-nan,-nan,-nan,-nan,0.00229159,0.00270824,96.3067,0.270824,657374,800662,1.4623e+08
12,43200,32063,4904,4313,1,4,4447,452,1,4,0,4,0.000203915,0.000815661,99.9796,0.0815661,54035,854848,49131,854848,48342,617,48268,172,74,0,74,0.00350084,0.00150618,99.6499,0.150618,0,0,0,0,0,0,0,0,0,0,0,0,78,-nan,-nan,-nan,-nan,0.00320163,0.00144351,96.4723,0.144351,705716,849102,1.55263e+08
13,46800,36199,4136,3615,0,3490,0,253,0,3883,0,3490,0,0.93883,100,93.883,47295,898007,43159,898007,43159,0,42875,0,284,0,284,0,0.00658032,100,0.658032,0,0,0,0,0,0,0,0,0,0,0,0,3774,-nan,-nan,-nan,-nan,0,0.0881066,100,8.81066,1,891977,1.63368e+08
14,50400,40699,4500,3952,0,20,4187,261,0,52,0,20,0,0.0115556,100,1.15556,50117,943624,45617,943624,45479,138,45082,0,397,0,397,0,0.0087029,100,0.87029,0,0,0,0,0,0,0,0,0,0,0,0,417,-nan,-nan,-nan,-nan,0,0.00895904,100,0.895904,45480,937059,1.72166e+08
15,54000,45377,4678,4120,0,67,4331,266,0,81,0,67,0,0.0173151,100,1.73151,50807,989753,46129,989753,45955,174,45249,0,706,0,706,0,0.0153049,100,1.53049,0,0,0,0,0,0,0,0,0,0,0,0,773,-nan,-nan,-nan,-nan,0,0.01549,100,1.549,91435,982308,1.80583e+08
16,57600,50634,5257,4628,0,2,4967,284,0,6,0,2,0,0.00114134,100,0.114134,51800,1036296,46543,1036296,46217,326,45897,0,320,0,320,0,0.00687536,100,0.687536,0,0,0,0,0,0,0,0,0,0,0,0,322,-nan,-nan,-nan,-nan,0,0.00629344,100,0.629344,137652,1028205,1.89196e+08
17,61200,56018,5384,4637,0,1,5003,380,0,1,0,1,0,0.000185736,100,0.0185736,50088,1081000,44704,1081000,44226,478,43780,0,446,0,446,0,0.00997674,100,0.997674,0,0,0,0,0,0,0,0,0,0,0,0,447,-nan,-nan,-nan,-nan,0,0.00892429,100,0.892429,181878,1071985,1.97176e+08
18,64800,61201,5183,4602,0,19,4858,290,0,35,0,19,0,0.00675285,100,0.675285,51853,1127670,46670,1127670,46259,411,45742,0,517,0,517,0,0.0110778,100,1.10778,0,0,0,0,0,0,0,0,0,0,0,0,536,-nan,-nan,-nan,-nan,0,0.0106455,100,1.06455,228137,1117727,2.05497e+08
19,68400,66648,5447,4810,0,23,4860,527,0,60,0,23,0,0.0110152,100,1.10152,55714,1177937,50267,1177937,49837,429,49433,1,404,0,404,1.98938e-05,0.00803708,99.998,0.803708,0,0,0,0,0,0,0,0,0,0,0,0,427,-nan,-nan,-nan,-nan,1.79488e-05,0.00832825,99.9816,0.832825,277974,1167161,2.14726e+08
20,72000,70697,4049,3614,0,6,3769,250,0,30,0,6,0,0.00740924,100,0.740924,49057,1222945,45008,1222945,44537,470,44251,1,286,0,286,2.22183e-05,0.00635443,99.9978,0.635443,0,0,0,0,0,0,0,0,0,0,0,0,292,-nan,-nan,-nan,-nan,2.03845e-05,0.00644149,99.9753,0.644149,322511,1211413,2.22389e+08
21,75600,76020,5323,4532,0,19,3928,1275,0,120,0,19,0,0.0225437,100,2.25437,53877,1271499,48554,1271499,47649,904,47248,1,401,0,401,2.05956e-05,0.00825885,99.9979,0.825885,0,0,0,0,0,0,0,0,0,0,0,0,420,-nan,-nan,-nan,-nan,1.85608e-05,0.00967017,99.9812,0.967017,370160,1258662,2.30703e+08
22,79200,79079,3059,2783,0,6,2802,251,0,6,0,6,0,0.00196143,100,0.196143,45081,1313521,42022,1313521,41727,290,40808,5,919,0,919,0.000118985,0.0218695,99.9881,2.18695,0,0,0,0,0,0,0,0,0,0,0,0,925,-nan,-nan,-nan,-nan,0.000110911,0.0205186,99.8365,2.05186,411887,1299475,2.38279e+08
23,82800,81371,2292,2062,0,0,1930,362,0,0,0,0,0,0,100,0,44696,1355925,42404,1355925,42030,357,41270,17,760,0,760,0.000400906,0.0179228,99.9599,1.79228,0,0,0,0,0,0,0,0,0,0,0,0,760,-nan,-nan,-nan,-nan,0.000380347,0.0170038,99.2583,1.70038,453917,1340762,2.46488e+08
24,86400,89800,8429,8099,3,91,2538,5788,3,100,0,91,0.000355914,0.0118638,99.9644,1.18638,55285,1402781,46856,1402781,46358,469,46136,29,222,0,222,0.000618918,0.00473792,99.9381,0.473792,0,0,0,0,0,0,0,0,0,0,0,0,313,-nan,-nan,-nan,-nan,0.000578819,0.00582436,99.6204,0.582436,500275,1386927,2.54817e+08
25,90000,92427,2627,2438,0,2219,0,314,0,2313,0,2219,0,0.880472,100,88.0472,49520,1449674,46893,1449674,46893,0,45840,0,1053,0,1053,0,0.0224554,100,2.24554,0,0,0,0,0,0,0,0,0,0,0,0,3272,-nan,-nan,-nan,-nan,0,0.0679725,100,6.79725,1,1426841,2.62409e+08
26,93600,95584,3157,2876,0,15,2747,395,0,15,0,15,0,0.00475135,100,0.475135,51388,1497905,48231,1497905,47816,415,47148,0,668,0,668,0,0.01385,100,1.385,0,0,0,0,0,0,0,0,0,0,0,0,683,-nan,-nan,-nan,-nan,0,0.013291,100,1.3291,47817,1340751,2.4834e+08
27,97200,99862,4278,3791,0,1,3548,729,0,1,0,1,0,0.000233754,100,0.0233754,49195,1542822,44917,1542822,44688,229,44381,0,307,0,307,0,0.00683483,100,0.683483,0,0,0,0,0,0,0,0,0,0,0,0,308,-nan,-nan,-nan,-nan,0,0.0062608,100,0.62608,92505,1300218,2.42388e+08
28,100800,102652,2790,2472,0,2,2213,570,0,7,0,2,0,0.00250896,100,0.250896,47343,1587375,44553,1587375,44457,93,43930,3,527,0,527,6.73355e-05,0.0118286,99.9933,1.18286,0,0,0,0,0,0,0,0,0,0,0,0,529,-nan,-nan,-nan,-nan,6.33673e-05,0.0112794,99.8925,1.12794,136962,1272823,2.38795e+08
29,104400,105078,2426,2146,0,1,2195,229,0,2,0,1,0,0.000824402,100,0.0824402,48104,1633053,45678,1633053,45272,405,45096,1,176,0,176,2.18924e-05,0.00385306,99.9978,0.385306,0,0,0,0,0,0,0,0,0,0,0,0,177,-nan,-nan,-nan,-nan,2.07883e-05,0.00370032,99.9588,0.370032,182234,1243333,2.34301e+08
30,108000,107324,2246,2057,0,4,2068,170,0,8,0,4,0,0.00356189,100,0.356189,48011,1678818,45765,1678818,45542,221,45470,2,72,0,72,4.37015e-05,0.00157325,99.9956,0.157325,0,0,0,0,0,0,0,0,0,0,0,0,76,-nan,-nan,-nan,-nan,4.16571e-05,0.00166628,99.9109,0.166628,227776,1222706,2.31422e+08
31,111600,110232,2908,2656,0,3,2796,108,0,4,0,3,0,0.00137552,100,0.137552,45882,1721792,42974,1721792,42856,115,42802,3,54,0,54,6.98097e-05,0.00125657,99.993,0.125657,0,0,0,0,0,0,0,0,0,0,0,0,57,-nan,-nan,-nan,-nan,6.53851e-05,0.00126411,99.8968,0.126411,270632,1199468,2.27449e+08
32,115200,113277,3045,2757,0,2,2900,143,0,2,0,2,0,0.000656814,100,0.0656814,44879,1763626,41834,1763626,41412,422,41378,0,34,0,34,0,0.000812736,100,0.0812736,0,0,0,0,0,0,0,0,0,0,0,0,36,-nan,-nan,-nan,-nan,0,0.000802157,100,0.0802157,312044,1175801,2.2285e+08
33,118800,116697,3420,3136,0,2,3242,176,0,2,0,2,0,0.000584795,100,0.0584795,48529,1808735,45109,1808735,44964,145,44929,0,35,0,35,0,0.000775898,100,0.0775898,0,0,0,0,0,0,0,0,0,0,0,0,37,-nan,-nan,-nan,-nan,0,0.000762431,100,0.0762431,357008,1150795,2.17616e+08
34,122400,120868,4171,3059,0,0,3182,989,0,0,0,0,0,0,100,0,49576,1854140,45405,1854140,45285,115,45270,5,15,0,15,0.00011012,0.00033036,99.989,0.033036,0,0,0,0,0,0,0,0,0,0,0,0,15,-nan,-nan,-nan,-nan,0.000100855,0.000302566,99.8801,0.0302566,402293,1139210,2.16297e+08
35,126000,123740,2872,2633,0,0,2753,119,0,0,0,0,0,0,100,0,47009,1898277,44137,1898277,44054,75,44046,8,8,0,8,0.000181254,0.000181254,99.9819,0.0181254,0,0,0,0,0,0,0,0,0,0,0,0,8,-nan,-nan,-nan,-nan,0.00017018,0.00017018,99.7215,0.017018,446347,1129571,2.14461e+08
36,129600,126638,2898,2627,0,1,2659,237,0,2,0,1,0,0.000690131,100,0.0690131,49113,1944492,46215,1944492,45670,458,45582,87,88,0,88,0.00188251,0.00190414,99.8118,0.190414,0,0,0,0,0,0,0,0,0,0,0,0,89,-nan,-nan,-nan,-nan,0.00177143,0.00183251,96.9979,0.183251,492017,1122422,2.1293e+08
37,133200,129792,3154,2900,0,2681,0,286,0,2868,0,2681,0,0.909321,100,90.9322,62579,2003917,59425,2003917,59425,0,58873,0,552,0,552,0,0.00928902,100,0.928902,0,0,0,0,0,0,0,0,0,0,0,0,3233,-nan,-nan,-nan,-nan,0,0.0546509,100,5.46509,1,1132691,2.14218e+08
38,136800,132404,2612,2375,0,10,2407,189,0,16,0,10,0,0.00612557,100,0.612557,46384,2047689,43772,2047689,43655,117,43569,0,86,0,86,0,0.00196473,100,0.196473,0,0,0,0,0,0,0,0,0,0,0,0,96,-nan,-nan,-nan,-nan,0,0.00219903,100,0.219903,43656,1133289,2.14424e+08
39,140400,136029,3625,2946,0,6,2974,644,0,7,0,6,0,0.00193103,100,0.193103,51516,2095580,47891,2095580,47636,255,47615,0,21,0,21,0,0.000438496,100,0.0438496,0,0,0,0,0,0,0,0,0,0,0,0,27,-nan,-nan,-nan,-nan,0,0.00054352,100,0.054352,91292,1135749,2.15169e+08
40,144000,138732,2703,2167,0,1,2239,463,0,1,0,1,0,0.000369959,100,0.0369959,45298,2138175,42595,2138175,42486,109,42470,0,16,0,16,0,0.000375631,100,0.0375631,0,0,0,0,0,0,0,0,0,0,0,0,17,-nan,-nan,-nan,-nan,0,0.000375292,100,0.0375292,133778,1133112,2.15702e+08
41,147600,141253,2521,2307,0,1,2426,94,0,1,0,1,0,0.000396668,100,0.0396668,44403,2180057,41882,2180057,41645,237,41630,0,15,0,15,0,0.000358149,100,0.0358149,0,0,0,0,0,0,0,0,0,0,0,0,16,-nan,-nan,-nan,-nan,0,0.000360336,100,0.0360336,175423,1128767,2.15297e+08
42,151200,144556,3303,3017,0,1,3153,149,0,1,0,1,0,0.000302755,100,0.0302755,48972,2225726,45669,2225726,45370,299,45356,0,14,0,14,0,0.000306554,100,0.0306554,0,0,0,0,0,0,0,0,0,0,0,0,15,-nan,-nan,-nan,-nan,0,0.000306297,100,0.0306297,220793,1130186,2.15678e+08
43,154800,147126,2570,2351,0,1,2494,75,0,1,0,1,0,0.000389105,100,0.0389105,45973,2269129,43403,2269129,43139,264,43127,0,12,0,12,0,0.000276479,100,0.0276479,0,0,0,0,0,0,0,0,0,0,0,0,13,-nan,-nan,-nan,-nan,0,0.000282775,100,0.0282775,263932,1127641,2.15394e+08
44,158400,150238,3112,2804,0,3,2780,326,0,6,0,3,0,0.00192802,100,0.192802,52984,2319001,49872,2319001,49657,215,49628,0,29,0,29,0,0.000581489,100,0.0581489,0,0,0,0,0,0,0,0,0,0,0,0,32,-nan,-nan,-nan,-nan,0,0.000660577,100,0.0660577,313589,1128199,2.16144e+08
45,162000,153434,3196,2749,0,2,2747,445,0,4,0,2,0,0.00125156,100,0.125156,53571,2369376,50375,2369376,50256,117,50251,2,5,0,5,3.97022e-05,9.92556e-05,99.996,0.00992556,0,0,0,0,0,0,0,0,0,0,0,0,7,-nan,-nan,-nan,-nan,3.73336e-05,0.000168001,99.9374,0.0168001,363845,1134202,2.18153e+08
46,165600,160841,7407,6923,0,7,3002,4398,0,7,0,7,0,0.000945052,100,0.0945052,55092,2417061,47685,2417061,47229,448,47176,8,53,0,53,0.000167768,0.00111146,99.9832,0.111146,0,0,0,0,0,0,0,0,0,0,0,0,60,-nan,-nan,-nan,-nan,0.000145212,0.00108909,99.892,0.108909,411074,1134058,2.18391e+08
47,169200,164196,3355,2811,0,1,2937,416,0,2,0,1,0,0.000596125,100,0.0596125,48169,2461875,44814,2461875,44566,233,44555,15,11,0,11,0.000334717,0.000245459,99.9665,0.0245459,0,0,0,0,0,0,0,0,0,0,0,0,12,-nan,-nan,-nan,-nan,0.000311404,0.000269883,99.5529,0.0269883,455640,1137580,2.18997e+08
48,172800,168044,3848,3386,0,4,3379,461,0,8,0,4,0,0.002079,100,0.2079,52320,2510347,48472,2510347,48308,143,48281,21,27,0,27,0.00043324,0.000557023,99.9567,0.0557023,0,0,0,0,0,0,0,0,0,0,0,0,31,-nan,-nan,-nan,-nan,0.000401376,0.00066896,99.4543,0.066896,503948,1144556,2.19913e+08
49,176400,171690,3646,3286,0,3230,0,137,0,3509,0,3230,0,0.962425,100,96.2425,51980,2558681,48334,2558681,48334,0,48001,0,333,0,333,0,0.00688956,100,0.688956,0,0,0,0,0,0,0,0,0,0,0,0,3563,-nan,-nan,-nan,-nan,0,0.073913,100,7.3913,1,1146521,2.2042e+08
50,180000,175325,3635,3328,0,51,3452,128,0,55,0,51,0,0.0151307,100,1.51307,52767,2607813,49132,2607813,48867,265,48831,0,36,0,36,0,0.00073272,100,0.073272,0,0,0,0,0,0,0,0,0,0,0,0,87,-nan,-nan,-nan,-nan,0,0.00172456,100,0.172456,48868,1149311,2.21138e+08
51,183600,178663,3338,3060,0,14,3142,180,0,16,0,14,0,0.00479329,100,0.479329,52355,2656830,49017,2656830,48913,102,48813,2,100,0,100,4.08022e-05,0.00204011,99.9959,0.204011,0,0,0,0,0,0,0,0,0,0,0,0,114,-nan,-nan,-nan,-nan,3.82007e-05,0.00221564,99.9401,0.221564,97781,1151184,2.21497e+08
52,187200,181495,2832,2598,0,1,2664,167,0,1,0,1,0,0.000353107,100,0.0353107,50240,2704238,47408,2704238,47285,122,47262,1,23,0,23,2.10935e-05,0.00048515,99.9979,0.048515,0,0,0,0,0,0,0,0,0,0,0,0,24,-nan,-nan,-nan,-nan,1.99045e-05,0.000477707,99.9647,0.0477707,145066,1153884,2.21649e+08
53,190800,184719,3224,2955,0,217,2652,354,0,218,0,217,0,0.0676179,100,6.76179,52566,2753580,49342,2753580,49181,160,49153,1,28,0,28,2.02667e-05,0.000567468,99.998,0.0567468,0,0,0,0,0,0,0,0,0,0,0,0,245,-nan,-nan,-nan,-nan,1.90237e-05,0.00467983,99.969,0.467983,194247,1159333,2.22038e+08
54,194400,187730,3011,2722,0,3,2562,443,0,6,0,3,0,0.00199269,100,0.199269,54496,2805065,51485,2805065,51043,442,51028,0,15,0,15,0,0.000291347,100,0.0291347,0,0,0,0,0,0,0,0,0,0,0,0,18,-nan,-nan,-nan,-nan,0,0.000385349,100,0.0385349,245290,1165043,2.23309e+08
55,198000,191123,3393,2991,0,48,2887,454,0,52,0,48,0,0.0153257,100,1.53257,54668,2856340,51275,2856340,50900,374,50878,1,22,0,22,1.95027e-05,0.000429059,99.9981,0.0429059,0,0,0,0,0,0,0,0,0,0,0,0,70,-nan,-nan,-nan,-nan,1.82922e-05,0.00135363,99.9705,0.135363,296190,1170429,2.24059e+08
56,201600,194095,2972,2724,0,0,2750,222,0,0,0,0,0,0,100,0,52044,2905412,49072,2905412,48958,114,48947,0,11,0,11,0,0.00022416,100,0.022416,0,0,0,0,0,0,0,0,0,0,0,0,11,-nan,-nan,-nan,-nan,0,0.00021136,100,0.021136,345148,1176531,2.25875e+08
57,205200,197565,3470,3168,0,9,3091,362,0,17,0,9,0,0.00489914,100,0.489914,56071,2958013,52601,2958013,52525,70,52489,6,36,0,36,0.000114066,0.000684398,99.9886,0.0684398,0,0,0,0,0,0,0,0,0,0,0,0,45,-nan,-nan,-nan,-nan,0.000107007,0.00094523,99.8271,0.094523,397673,1187451,2.28943e+08
58,208800,200835,3270,3019,0,0,3010,260,0,0,0,0,0,0,100,0,52037,3006780,48767,3006780,48500,261,48487,6,13,0,13,0.000123034,0.000266574,99.9877,0.0266574,0,0,0,0,0,0,0,0,0,0,0,0,13,-nan,-nan,-nan,-nan,0.000115303,0.000249822,99.8165,0.0249822,446173,1191195,2.30092e+08
59,212400,203577,2742,2505,0,8,2404,325,0,13,0,8,0,0.00474106,100,0.474106,48391,3052429,45649,3052429,45297,330,45280,22,17,0,17,0.000481938,0.000372407,99.9518,0.0372407,0,0,0,0,0,0,0,0,0,0,0,0,25,-nan,-nan,-nan,-nan,0.00045463,0.00061995,99.1977,0.061995,491470,1191410,2.30191e+08
60,216000,206322,2745,2453,1,0,2477,267,1,0,0,0,0.000364299,0,99.9636,0,49720,3099404,46975,3099404,46704,232,46699,39,5,0,5,0.000830229,0.00010644,99.917,0.010644,0,0,0,0,0,0,0,0,0,0,0,0,5,-nan,-nan,-nan,-nan,0.000804505,0.000100563,98.5428,0.0100563,538174,1193922,2.31232e+08
61,219600,214018,7696,7104,0,4236,0,3235,0,4461,0,4236,0,0.579652,100,57.9652,53571,3145279,45875,3145279,45875,0,45649,0,226,0,226,0,0.00492643,100,0.492643,0,0,0,0,0,0,0,0,0,0,0,0,4462,-nan,-nan,-nan,-nan,0,0.0874914,100,8.74914,1,1193872,2.32042e+08
62,223200,219850,5832,5340,0,3,2713,3115,0,4,0,3,0,0.000685871,100,0.0685871,48479,3187926,42647,3187926,42352,295,42287,0,65,0,65,0,0.00152414,100,0.152414,0,0,0,0,0,0,0,0,0,0,0,0,68,-nan,-nan,-nan,-nan,0,0.0014233,100,0.14233,42353,1177906,2.30258e+08
63,226800,223278,3428,3126,0,1,3042,383,0,3,0,1,0,0.000875146,100,0.0875146,48746,3233244,45318,3233244,45087,231,45061,0,26,0,26,0,0.000573723,100,0.0573723,0,0,0,0,0,0,0,0,0,0,0,0,27,-nan,-nan,-nan,-nan,0,0.000594921,100,0.0594921,87440,1178878,2.3066e+08
